ID,Group ID,Question,Grade 1,Grade 2,Column_type,Difference,Authors,Year,Title,Venue,Pages,Publisher,DOI,Link,Type,Common Ground
15,1,P2-Q7,5.0,4.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,4
15,1,P2-Q8,4.0,3.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,4
15,1,P2-Q9,5.0,4.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,4
15,1,P3-20,2.0,,,N/A,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,2.0
15,1,P3-Q1,4.0,5.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,4
15,1,P3-Q10,4.0,3.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,4
15,1,P3-Q11,3.0,3.0,Ordinal,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,3
15,1,P3-Q12,1.0,2.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,2
15,1,P3-Q13,1.0,1.0,Yes/No,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,1.0
15,1,P3-Q14,0.0,0.0,Yes/No,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,0.0
15,1,P3-Q15,0.0,0.0,Yes/No,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,0.0
15,1,P3-Q16,,0.0,Yes/No,N/A,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,0.0
15,1,P3-Q17,0.0,0.0,Yes/No,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,0.0
15,1,P3-Q18,0.0,0.0,Yes/No,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,0.0
15,1,P3-Q19,1.0,0.0,Yes/No,Extreme,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,0.5
15,1,P3-Q2,,5.0,Ordinal,N/A,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,5.0
15,1,P3-Q20,,2.0,Ordinal,N/A,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,2.0
15,1,P3-Q3,3.0,1.0,Ordinal,Moderate,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,2
15,1,P3-Q4,1.0,1.0,Ordinal,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,1
15,1,P3-Q5,3.0,2.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,2
15,1,P3-Q6,4.0,3.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,4
15,1,P3-Q7,5.0,5.0,Ordinal,None (Identical),Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,5
15,1,P3-Q8,2.0,1.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,2
15,1,P3-Q9,4.0,5.0,Ordinal,Negligeable,Zhenlu Sun; André M.H. Teixeira; Salman Toor,2024,GNN-IDS: Graph Neural Network based Intrusion Detection System %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 14,Association for Computing Machinery,10.1145/3664476.3664515,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3664515,Conference Paper,4
16,2,P1-Q1,1.0,1.0,Yes/No,None (Identical),Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,1.0
16,2,P1-Q10,"['Precision', 'Recall', 'F1-Score', 'FPR', 'FNR']","['Precision', 'Recall', 'F1-Score', 'False Alarm Rate', 'Computational Overhead']",Categorical,Extreme,Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,"['Precision', 'F1-Score', 'FPR', 'Computational Overhead', 'FNR', 'Recall', 'False Alarm Rate']"
16,2,P1-Q2,2.0,1.0,Ordinal,Negligeable,Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,2
16,2,P1-Q3,1.0,1.0,Yes/No,None (Identical),Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,1.0
16,2,P1-Q4,2.0,5.0,Ordinal,Extreme,Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,4
16,2,P1-Q5,1.0,1.0,Yes/No,None (Identical),Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,1.0
16,2,P1-Q6,['None'],['None'],Categorical,None (Identical),Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,[]
16,2,P1-Q7,1,100.0,Numeric,Extreme,Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,100.0
16,2,P1-Q8,5.0,5.0,Ordinal,None (Identical),Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,5
16,2,P1-Q9,1.0,1.0,Yes/No,None (Identical),Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,1.0
16,2,P2-15,,5.0,,N/A,Omair Faraj; David Megias; Joaquin Garcia-Alfaro,2024,ZW-IDS: Zero-Watermarking-based network Intrusion Detection System using data provenance %@ 9798400717185,"Proceedings of the 19th International Conference on Availability, Reliability and Security",Article 84,Association for Computing Machinery,10.1145/3664476.3670933,https://doi-org.proxy.bib.uottawa.ca/10.1145/3664476.3670933,Conference Paper,5.0
